Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_51_956.jpg,0,1,0,0.6866817,99.85406,85.87037,1.259725,56.44638,0.001297302
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_006.jpg,0,1,0,0.7187864,99.86988,85.89434,1.230127,56.45055,0.002068476
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_055.jpg,0,1,0,0.7759796,99.88644,85.9195,1.197906,56.4506,0.001750912
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_105.jpg,0,1,0,0.8142109,99.91349,85.96043,1.202847,56.34753,-4.155058E-05
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_154.jpg,0,1,0,0.8665369,99.93242,85.98915,1.213289,56.33099,0.000867415
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_205.jpg,0,1,0,0.9022263,99.96228,86.03439,1.226749,56.38563,0.0008486053
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_255.jpg,0,1,0,0.9424493,99.99352,86.08173,1.222774,56.3166,0.001300513
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_321.jpg,0,1,0,0.9829226,100.0265,86.13169,1.217297,56.33354,0.0006234221
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_371.jpg,0,1,0,1.037071,100.0492,86.16609,1.209504,56.34457,2.324383E-05
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_422.jpg,0,1,0,1.074533,100.0849,86.22017,1.224113,56.38928,0.0003875149
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_471.jpg,0,1,0,1.123907,100.1096,86.25751,1.228857,56.4108,0.0007370829
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_522.jpg,0,1,0,1.15327,100.1476,86.31512,1.219692,56.45184,0.0007347586
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_572.jpg,0,1,0,1.190254,100.174,86.35526,1.228703,56.46626,0.0007528813
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_622.jpg,0,1,0,1.230245,100.2147,86.41706,1.229089,56.49647,0.000590627
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_672.jpg,0,1,0,1.279958,100.2426,86.45964,1.2321,56.51844,0.0007523751
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_722.jpg,0,1,0,1.309603,100.2858,86.52547,1.235983,56.54114,0.0007316941
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_771.jpg,0,1,0,1.357441,100.3155,86.57066,1.23692,56.55161,0.0008974451
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_821.jpg,0,1,0,1.389441,100.3612,86.6405,1.240763,56.57143,0.0009242931
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_871.jpg,0,1,0,1.436659,100.3926,86.6884,1.244341,56.58476,0.0009051602
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_922.jpg,0,1,0,1.469103,100.4409,86.76219,1.246617,56.59848,0.0009335289
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_52_972.jpg,0,1,0,1.51491,100.4739,86.81274,1.250692,56.6073,0.0009625656
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_022.jpg,0,1,0,1.545991,100.5247,86.8905,1.255062,56.61782,0.0009896543
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_072.jpg,0,1,0,1.592567,100.5595,86.94364,1.257187,56.6259,0.0009947522
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_122.jpg,0,1,0,1.623444,100.6128,87.02533,1.261993,56.6386,0.0009929661
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_171.jpg,0,1,0,1.670402,100.6492,87.08107,1.264498,56.64599,0.0009959294
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_238.jpg,2.211436,1,0,1.701013,100.7231,87.19614,1.268023,56.83263,4.654206E-05
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_288.jpg,5.242276,1,0,1.745746,100.7602,87.25573,1.267614,57.08926,-0.00100794
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_338.jpg,7.471395,1,0,1.790671,100.8153,87.34795,1.264654,57.74967,-0.002458053
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_385.jpg,8.981822,1,0,1.819568,100.8516,87.41145,1.266088,58.34352,0.00276869
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_439.jpg,11.22093,1,0,1.847879,100.9044,87.50983,1.260351,59.50227,0.03785999
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_488.jpg,14.25078,1,0,1.889419,100.9382,87.57729,1.234392,60.46355,0.07164743
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_539.jpg,15,1,0,1.929877,100.9862,87.68132,1.157825,62.15111,0.1417695
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_588.jpg,12.74091,1,0,1.959344,101.0175,87.75227,1.091579,63.23454,0.1802226
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_639.jpg,12.07806,1,0,2.005427,101.0637,87.86166,1.000958,64.69617,0.2443999
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_688.jpg,14.28414,1,0,2.032856,101.0928,87.93681,0.9444281,65.75067,0.3136884
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_739.jpg,15,1,0,2.072092,101.1339,88.0522,0.8397611,67.51286,0.4324347
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_789.jpg,15,1,0,2.099698,101.1597,88.13071,0.7514963,68.72884,0.5076916
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_839.jpg,15,1,0,2.141239,101.1957,88.25106,0.5977187,70.57423,0.6226938
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_888.jpg,15,1,0,2.168614,101.2178,88.33309,0.4888958,71.81031,0.7053956
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_938.jpg,15,1,0,2.209759,101.2482,88.45898,0.3295211,73.67508,0.8452278
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_53_988.jpg,15,1,0,2.235931,101.2665,88.54467,0.2244461,74.92773,0.9425663
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_038.jpg,14.27388,1,0,2.275724,101.291,88.67574,0.0661495,76.80904,1.0883
